REGION,SETTLEMENTDATE,TOTALDEMAND,RRP_MWh,PERIODTYPE,RRP_KWh,max rrp,min rrp,min Totaldemand,max totaldemand
NSW1,19/7/18 22:30,9292.43,95.52,TRADE,0.09552,,,,
NSW1,19/7/18 23:00,8957.5,88.56,TRADE,0.08856,,,,
NSW1,19/7/18 23:30,8759.49,82.81,TRADE,0.08281,,,,
NSW1,20/7/18 0:00,8588.34,83.74,TRADE,0.08374,,,,
NSW1,20/7/18 0:30,8368.05,85.13,TRADE,0.08513,,,,
NSW1,20/7/18 1:00,8166.71,69.13,TRADE,0.06913,,,,
NSW1,20/7/18 1:30,7947.09,63.6,TRADE,0.0636,,,,
NSW1,20/7/18 2:00,7731.33,62.49,TRADE,0.06249,,,,
NSW1,20/7/18 2:30,7463.81,55.5,TRADE,0.0555,,,,
NSW1,20/7/18 3:00,7183.46,61.83,TRADE,0.06183,,,,
NSW1,20/7/18 3:30,7019.48,55.45,TRADE,0.05545,,,,
NSW1,20/7/18 4:00,6896.59,62.59,TRADE,0.06259,,,,
NSW1,20/7/18 4:30,6875.49,54,TRADE,0.054,,,,
NSW1,20/7/18 5:00,6973.88,52.47,TRADE,0.05247,,,,
NSW1,20/7/18 5:30,7303.32,58.57,TRADE,0.05857,,,,
NSW1,20/7/18 6:00,7729.09,53.18,TRADE,0.05318,,,,
NSW1,20/7/18 6:30,8396.1,75.05,TRADE,0.07505,,,,
NSW1,20/7/18 7:00,8986.98,84.15,TRADE,0.08415,,,,
NSW1,20/7/18 7:30,9386.57,94.19,TRADE,0.09419,,,,
NSW1,20/7/18 8:00,9664.09,112.65,TRADE,0.11265,,,,
NSW1,20/7/18 8:30,9726.54,117.48,TRADE,0.11748,,,,
NSW1,20/7/18 9:00,9639.3,91.58,TRADE,0.09158,,,,
NSW1,20/7/18 9:30,9556.96,99.45,TRADE,0.09945,,,,
NSW1,20/7/18 10:00,9347.36,76.63,TRADE,0.07663,,,,
NSW1,20/7/18 10:30,9141.14,75.39,TRADE,0.07539,,,,
NSW1,20/7/18 11:00,8938.34,72.64,TRADE,0.07264,,,,
NSW1,20/7/18 11:30,8777.21,61.43,TRADE,0.06143,,,,
NSW1,20/7/18 12:00,8587.4,59.56,TRADE,0.05956,,,,
NSW1,20/7/18 12:30,8381.68,57.48,TRADE,0.05748,,,,
NSW1,20/7/18 13:00,8302.71,63.61,TRADE,0.06361,,,,
NSW1,20/7/18 13:30,8221.7,59.44,TRADE,0.05944,,,,
NSW1,20/7/18 14:00,8140.74,62.84,TRADE,0.06284,,,,
NSW1,20/7/18 14:30,8172.18,61.78,TRADE,0.06178,,,,
NSW1,20/7/18 15:00,8253.69,60.89,TRADE,0.06089,,,,
NSW1,20/7/18 15:30,8412.98,59.23,TRADE,0.05923,,,,
NSW1,20/7/18 16:00,8588.65,61.77,TRADE,0.06177,,,,
NSW1,20/7/18 16:30,8941.96,62.35,TRADE,0.06235,,,,
NSW1,20/7/18 17:00,9518.58,80.82,TRADE,0.08082,,,,
NSW1,20/7/18 17:30,10126.53,78.58,TRADE,0.07858,,,,
NSW1,20/7/18 18:00,10804.08,99.63,TRADE,0.09963,,,,
NSW1,20/7/18 18:30,10825.11,98.45,TRADE,0.09845,,,,
NSW1,20/7/18 19:00,10790.26,92.98,TRADE,0.09298,,,,
NSW1,20/7/18 19:30,10641.27,90.28,TRADE,0.09028,,,,
NSW1,20/7/18 20:00,10492.46,98.27,TRADE,0.09827,,,,
NSW1,20/7/18 20:30,10329.51,99.24,TRADE,0.09924,,,,
NSW1,20/7/18 21:00,10169.69,93.32,TRADE,0.09332,,,,
NSW1,20/7/18 21:30,9952.83,72.77,TRADE,0.07277,,,,
NSW1,20/7/18 22:00,9661.79,67.48,TRADE,0.06748,,,,
NSW1,20/7/18 22:30,9579.29,90.65,TRADE,0.09065,,,,
NSW1,20/7/18 23:00,9300.64,90.35,TRADE,0.09035,,,,
NSW1,20/7/18 23:30,9165.8,92.63,TRADE,0.09263,,,,
NSW1,21/7/18 0:00,8980.73,77.48,TRADE,0.07748,,,,
NSW1,21/7/18 0:30,8662.07,77.08,TRADE,0.07708,,,,
NSW1,21/7/18 1:00,8416.71,59.39,TRADE,0.05939,,,,
NSW1,21/7/18 1:30,8195.56,60.46,TRADE,0.06046,,,,
NSW1,21/7/18 2:00,7916.11,60.06,TRADE,0.06006,,,,
NSW1,21/7/18 2:30,7654.7,64.01,TRADE,0.06401,,,,
NSW1,21/7/18 3:00,7394.81,62.75,TRADE,0.06275,,,,
NSW1,21/7/18 3:30,7120.69,62.59,TRADE,0.06259,,,,
NSW1,21/7/18 4:00,7011.98,62.16,TRADE,0.06216,,,,
NSW1,21/7/18 4:30,6939.23,57.02,TRADE,0.05702,,,,
NSW1,21/7/18 5:00,6968.42,57.02,TRADE,0.05702,,,,
NSW1,21/7/18 5:30,7159.74,60.17,TRADE,0.06017,,,,
NSW1,21/7/18 6:00,7354.75,56.87,TRADE,0.05687,,,,
NSW1,21/7/18 6:30,7646,63.68,TRADE,0.06368,,,,
NSW1,21/7/18 7:00,8028.05,68.77,TRADE,0.06877,,,,
NSW1,21/7/18 7:30,8519.35,84.73,TRADE,0.08473,,,,
NSW1,21/7/18 8:00,8939.41,83.04,TRADE,0.08304,,,,
NSW1,21/7/18 8:30,9138.52,79.83,TRADE,0.07983,,,,
NSW1,21/7/18 9:00,9140.25,100.8,TRADE,0.1008,,,,
NSW1,21/7/18 9:30,9085.53,111.52,TRADE,0.11152,,,,
NSW1,21/7/18 10:00,8807.22,98.24,TRADE,0.09824,,,,
NSW1,21/7/18 10:30,8593.29,80.23,TRADE,0.08023,,,,
NSW1,21/7/18 11:00,8235.43,73.2,TRADE,0.0732,,,,
NSW1,21/7/18 11:30,7958.64,58.61,TRADE,0.05861,,,,
NSW1,21/7/18 12:00,7727.31,54.36,TRADE,0.05436,,,,
NSW1,21/7/18 12:30,7516.58,56.46,TRADE,0.05646,,,,
NSW1,21/7/18 13:00,7358.03,53.98,TRADE,0.05398,,,,
NSW1,21/7/18 13:30,7273.85,54.07,TRADE,0.05407,,,,
NSW1,21/7/18 14:00,7253.71,51.83,TRADE,0.05183,,,,
NSW1,21/7/18 14:30,7318.87,53.45,TRADE,0.05345,,,,
NSW1,21/7/18 15:00,7427.32,59.09,TRADE,0.05909,,,,
NSW1,21/7/18 15:30,7583.48,63.96,TRADE,0.06396,,,,
NSW1,21/7/18 16:00,7876.94,75.46,TRADE,0.07546,,,,
NSW1,21/7/18 16:30,8278.72,87.19,TRADE,0.08719,,,,
NSW1,21/7/18 17:00,8814.97,95.5,TRADE,0.0955,,,,
NSW1,21/7/18 17:30,9522.59,105.82,TRADE,0.10582,,,,
NSW1,21/7/18 18:00,10217.2,160.94,TRADE,0.16094,,,,
NSW1,21/7/18 18:30,10413.54,118.1,TRADE,0.1181,,,,
NSW1,21/7/18 19:00,10315.25,109.93,TRADE,0.10993,,,,
NSW1,21/7/18 19:30,10172.08,96.12,TRADE,0.09612,,,,
NSW1,21/7/18 20:00,10022.45,102.14,TRADE,0.10214,,,,
NSW1,21/7/18 20:30,9937.9,111.66,TRADE,0.11166,,,,
NSW1,21/7/18 21:00,9805.64,113.63,TRADE,0.11363,,,,
NSW1,21/7/18 21:30,9622.17,106.9,TRADE,0.1069,,,,
NSW1,21/7/18 22:00,9467.15,103.04,TRADE,0.10304,,,,
NSW1,21/7/18 22:30,9403.88,101.65,TRADE,0.10165,,,,
NSW1,21/7/18 23:00,9100.08,89.73,TRADE,0.08973,,,,
NSW1,21/7/18 23:30,8923.62,88.18,TRADE,0.08818,,,,
NSW1,22/7/18 0:00,8735.26,86.76,TRADE,0.08676,,,,
NSW1,22/7/18 0:30,8438.95,70.66,TRADE,0.07066,,,,
NSW1,22/7/18 1:00,8173.11,60.25,TRADE,0.06025,,,,
NSW1,22/7/18 1:30,7919.55,61.82,TRADE,0.06182,,,,
NSW1,22/7/18 2:00,7707.62,57.93,TRADE,0.05793,,,,
NSW1,22/7/18 2:30,7393.22,52.92,TRADE,0.05292,,,,
NSW1,22/7/18 3:00,7219.09,59.18,TRADE,0.05918,,,,
NSW1,22/7/18 3:30,7047.92,57.74,TRADE,0.05774,,,,
NSW1,22/7/18 4:00,6985.35,57.98,TRADE,0.05798,,,,
NSW1,22/7/18 4:30,6912.4,53.36,TRADE,0.05336,,,,
NSW1,22/7/18 5:00,6951.24,55.11,TRADE,0.05511,,,,
NSW1,22/7/18 5:30,7069.91,54.94,TRADE,0.05494,,,,
NSW1,22/7/18 6:00,7219.3,51.94,TRADE,0.05194,,,,
NSW1,22/7/18 6:30,7537.75,60.19,TRADE,0.06019,,,,
NSW1,22/7/18 7:00,7917.85,61.72,TRADE,0.06172,,,,
NSW1,22/7/18 7:30,8328.67,64.25,TRADE,0.06425,,,,
NSW1,22/7/18 8:00,8826.12,79.32,TRADE,0.07932,,,,
NSW1,22/7/18 8:30,9138.76,93.17,TRADE,0.09317,,,,
NSW1,22/7/18 9:00,9262.4,98.11,TRADE,0.09811,,,,
NSW1,22/7/18 9:30,9291.1,100.06,TRADE,0.10006,,,,
NSW1,22/7/18 10:00,9089.47,84.24,TRADE,0.08424,,,,
NSW1,22/7/18 10:30,8887.39,80.51,TRADE,0.08051,,,,
NSW1,22/7/18 11:00,8511.29,52.39,TRADE,0.05239,,,,
NSW1,22/7/18 11:30,8159.65,53.09,TRADE,0.05309,,,,
NSW1,22/7/18 12:00,7873.39,52.33,TRADE,0.05233,,,,
NSW1,22/7/18 12:30,7722.4,49.49,TRADE,0.04949,,,,
NSW1,22/7/18 13:00,7533.1,51.02,TRADE,0.05102,,,,
NSW1,22/7/18 13:30,7416.07,54.02,TRADE,0.05402,,,,
NSW1,22/7/18 14:00,7327.71,53.92,TRADE,0.05392,,,,
NSW1,22/7/18 14:30,7407.48,53.11,TRADE,0.05311,,,,
NSW1,22/7/18 15:00,7492.25,56.03,TRADE,0.05603,,,,
NSW1,22/7/18 15:30,7725.49,60.75,TRADE,0.06075,,,,
NSW1,22/7/18 16:00,7982.68,60.97,TRADE,0.06097,,,,
NSW1,22/7/18 16:30,8498.56,71.9,TRADE,0.0719,,,,
NSW1,22/7/18 17:00,9064.49,89.25,TRADE,0.08925,,,,
NSW1,22/7/18 17:30,9860.94,124.07,TRADE,0.12407,,,,
NSW1,22/7/18 18:00,10653.59,191.08,TRADE,0.19108,,,,
NSW1,22/7/18 18:30,10949.82,285.57,TRADE,0.28557,,,,
NSW1,22/7/18 19:00,10885.39,122.25,TRADE,0.12225,,,,
NSW1,22/7/18 19:30,10737.71,102.18,TRADE,0.10218,,,,
NSW1,22/7/18 20:00,10560.91,100.08,TRADE,0.10008,,,,
NSW1,22/7/18 20:30,10408.21,110.99,TRADE,0.11099,,,,
NSW1,22/7/18 21:00,10204.65,96.01,TRADE,0.09601,,,,
NSW1,22/7/18 21:30,9917.29,96.83,TRADE,0.09683,,,,
NSW1,22/7/18 22:00,9539.19,83.81,TRADE,0.08381,,,,
NSW1,22/7/18 22:30,9315.79,79.2,TRADE,0.0792,,,,
NSW1,22/7/18 23:00,8940.81,71.72,TRADE,0.07172,,,,
NSW1,22/7/18 23:30,8704.27,68.35,TRADE,0.06835,,,,
NSW1,23/7/18 0:00,8474.05,64.76,TRADE,0.06476,,,,
NSW1,23/7/18 0:30,8215.98,58.27,TRADE,0.05827,,,,
NSW1,23/7/18 1:00,7992.48,51.36,TRADE,0.05136,,,,
NSW1,23/7/18 1:30,7812.6,55.1,TRADE,0.0551,,,,
NSW1,23/7/18 2:00,7624.84,55.19,TRADE,0.05519,,,,
NSW1,23/7/18 2:30,7330.22,45.38,TRADE,0.04538,,,,
NSW1,23/7/18 3:00,7170.76,51.03,TRADE,0.05103,,,,
NSW1,23/7/18 3:30,7047.61,46.12,TRADE,0.04612,,,,
NSW1,23/7/18 4:00,7000.87,52.9,TRADE,0.0529,,,,
NSW1,23/7/18 4:30,7056.17,52.52,TRADE,0.05252,,,,
NSW1,23/7/18 5:00,7249.57,54.36,TRADE,0.05436,,,,
NSW1,23/7/18 5:30,7673.5,61.81,TRADE,0.06181,,,,
NSW1,23/7/18 6:00,8172.33,63.76,TRADE,0.06376,,,,
NSW1,23/7/18 6:30,9019.47,83.37,TRADE,0.08337,,,,
NSW1,23/7/18 7:00,9847.28,188.71,TRADE,0.18871,,,,
NSW1,23/7/18 7:30,10411.05,106.28,TRADE,0.10628,,,,
NSW1,23/7/18 8:00,10790.5,105.66,TRADE,0.10566,,,,
NSW1,23/7/18 8:30,10809.73,104.72,TRADE,0.10472,,,,
NSW1,23/7/18 9:00,10599.01,167.08,TRADE,0.16708,,,,
NSW1,23/7/18 9:30,10397.32,133.24,TRADE,0.13324,,,,
NSW1,23/7/18 10:00,10068.38,129.02,TRADE,0.12902,,,,
NSW1,23/7/18 10:30,9721.2,80.45,TRADE,0.08045,,,,
NSW1,23/7/18 11:00,9464.9,81.82,TRADE,0.08182,,,,
NSW1,23/7/18 11:30,9113.36,69.55,TRADE,0.06955,,,,
NSW1,23/7/18 12:00,8817.18,61.51,TRADE,0.06151,,,,
NSW1,23/7/18 12:30,8630.65,62.37,TRADE,0.06237,,,,
NSW1,23/7/18 13:00,8450.83,60.09,TRADE,0.06009,,,,
NSW1,23/7/18 13:30,8368.91,59.24,TRADE,0.05924,,,,
NSW1,23/7/18 14:00,8359.67,59.24,TRADE,0.05924,,,,
NSW1,23/7/18 14:30,8392.16,60.28,TRADE,0.06028,,,,
NSW1,23/7/18 15:00,8382.37,60.72,TRADE,0.06072,,,,
NSW1,23/7/18 15:30,8573.77,61.89,TRADE,0.06189,,,,
NSW1,23/7/18 16:00,8808.48,72.92,TRADE,0.07292,,,,
NSW1,23/7/18 16:30,9111.16,89.1,TRADE,0.0891,,,,
NSW1,23/7/18 17:00,9628.36,101.98,TRADE,0.10198,,,,
NSW1,23/7/18 17:30,10374.04,100.17,TRADE,0.10017,,,,
NSW1,23/7/18 18:00,11215.8,119.96,TRADE,0.11996,,,,
NSW1,23/7/18 18:30,11343.1,124.45,TRADE,0.12445,,,,
NSW1,23/7/18 19:00,11399.35,174.34,TRADE,0.17434,,,,
NSW1,23/7/18 19:30,11096.7,100.56,TRADE,0.10056,,,,
NSW1,23/7/18 20:00,10847.91,103.32,TRADE,0.10332,,,,
NSW1,23/7/18 20:30,10635.01,101.19,TRADE,0.10119,,,,
NSW1,23/7/18 21:00,10310.66,96.74,TRADE,0.09674,,,,
NSW1,23/7/18 21:30,10007.58,89.61,TRADE,0.08961,,,,
NSW1,23/7/18 22:00,9547.72,71.64,TRADE,0.07164,,,,
NSW1,23/7/18 22:30,9300.17,83.35,TRADE,0.08335,,,,
NSW1,23/7/18 23:00,8871.49,68.84,TRADE,0.06884,,,,
NSW1,23/7/18 23:30,8667.29,67.13,TRADE,0.06713,,,,
NSW1,24/7/18 0:00,8474.79,68.08,TRADE,0.06808,,,,
NSW1,24/7/18 0:30,8188.63,55.93,TRADE,0.05593,,,,
NSW1,24/7/18 1:00,8009.84,51.78,TRADE,0.05178,,,,
NSW1,24/7/18 1:30,7827.04,59.06,TRADE,0.05906,,,,
NSW1,24/7/18 2:00,7652.17,55.71,TRADE,0.05571,,,,
NSW1,24/7/18 2:30,7315.48,61.25,TRADE,0.06125,,,,
NSW1,24/7/18 3:00,7082.76,59,TRADE,0.059,,,,
NSW1,24/7/18 3:30,6816.64,56.16,TRADE,0.05616,,,,
NSW1,24/7/18 4:00,6794.66,61.35,TRADE,0.06135,,,,
NSW1,24/7/18 4:30,6841.08,61,TRADE,0.061,,,,
NSW1,24/7/18 5:00,6980.24,62.66,TRADE,0.06266,,,,
NSW1,24/7/18 5:30,7324.38,81.06,TRADE,0.08106,,,,
NSW1,24/7/18 6:00,7783.55,81.22,TRADE,0.08122,,,,
NSW1,24/7/18 6:30,8592.67,100.06,TRADE,0.10006,,,,
NSW1,24/7/18 7:00,9434.45,142.35,TRADE,0.14235,,,,
NSW1,24/7/18 7:30,9950.22,135.69,TRADE,0.13569,,,,
NSW1,24/7/18 8:00,10101.92,109.86,TRADE,0.10986,,,,
NSW1,24/7/18 8:30,9959.43,98.75,TRADE,0.09875,,,,
NSW1,24/7/18 9:00,9421.94,80.28,TRADE,0.08028,,,,
NSW1,24/7/18 9:30,9053.58,79.78,TRADE,0.07978,,,,
NSW1,24/7/18 10:00,8785.26,64.74,TRADE,0.06474,,,,
NSW1,24/7/18 10:30,8545.19,58.03,TRADE,0.05803,,,,
NSW1,24/7/18 11:00,8282.89,57.36,TRADE,0.05736,,,,
NSW1,24/7/18 11:30,8054.88,57.02,TRADE,0.05702,,,,
NSW1,24/7/18 12:00,7893.66,51.03,TRADE,0.05103,,,,
NSW1,24/7/18 12:30,7820.64,53.44,TRADE,0.05344,,,,
NSW1,24/7/18 13:00,7730.99,54.01,TRADE,0.05401,,,,
NSW1,24/7/18 13:30,7675.28,58.94,TRADE,0.05894,,,,
NSW1,24/7/18 14:00,7663.47,60.64,TRADE,0.06064,,,,
NSW1,24/7/18 14:30,7703.28,61.26,TRADE,0.06126,,,,
NSW1,24/7/18 15:00,7802.25,60.47,TRADE,0.06047,,,,
NSW1,24/7/18 15:30,7861.1,58.15,TRADE,0.05815,,,,
NSW1,24/7/18 16:00,8107.08,63.46,TRADE,0.06346,,,,
NSW1,24/7/18 16:30,8321.92,75.18,TRADE,0.07518,,,,
NSW1,24/7/18 17:00,8686.27,81.2,TRADE,0.0812,,,,
NSW1,24/7/18 17:30,9286.51,89.97,TRADE,0.08997,,,,
NSW1,24/7/18 18:00,10029.69,105.21,TRADE,0.10521,,,,
NSW1,24/7/18 18:30,10133.3,104.5,TRADE,0.1045,,,,
NSW1,24/7/18 19:00,10155.05,108.34,TRADE,0.10834,,,,
NSW1,24/7/18 19:30,10006.54,102.57,TRADE,0.10257,,,,
NSW1,24/7/18 20:00,9820.15,89.61,TRADE,0.08961,,,,
NSW1,24/7/18 20:30,9704.33,91.22,TRADE,0.09122,,,,
NSW1,24/7/18 21:00,9466.42,88.83,TRADE,0.08883,,,,
NSW1,24/7/18 21:30,9246.07,71.18,TRADE,0.07118,,,,
NSW1,24/7/18 22:00,8986.89,63.6,TRADE,0.0636,,,,
NSW1,24/7/18 22:30,8941.1,63.5,TRADE,0.0635,,,,
NSW1,24/7/18 23:00,8622.01,59.73,TRADE,0.05973,,,,
NSW1,24/7/18 23:30,8449.11,60.9,TRADE,0.0609,,,,
NSW1,25/7/18 0:00,8297.23,56.67,TRADE,0.05667,,,,
NSW1,25/7/18 0:30,8077.12,55.62,TRADE,0.05562,,,,
NSW1,25/7/18 1:00,7964.58,51.11,TRADE,0.05111,,,,
NSW1,25/7/18 1:30,7673.97,51.77,TRADE,0.05177,,,,
NSW1,25/7/18 2:00,7542.38,50.87,TRADE,0.05087,,,,
NSW1,25/7/18 2:30,7215.51,51.77,TRADE,0.05177,,,,
NSW1,25/7/18 3:00,6964.79,46.73,TRADE,0.04673,,,,
NSW1,25/7/18 3:30,6798.34,41.64,TRADE,0.04164,,,,
NSW1,25/7/18 4:00,6703.23,51.77,TRADE,0.05177,,,,
NSW1,25/7/18 4:30,6702.85,51.02,TRADE,0.05102,,,,
NSW1,25/7/18 5:00,6913.76,51.28,TRADE,0.05128,,,,
NSW1,25/7/18 5:30,7287.06,53.53,TRADE,0.05353,,,,
NSW1,25/7/18 6:00,7717.89,51.03,TRADE,0.05103,,,,
NSW1,25/7/18 6:30,8528.49,76.11,TRADE,0.07611,,,,
NSW1,25/7/18 7:00,9313.88,144.85,TRADE,0.14485,,,,
NSW1,25/7/18 7:30,9796.69,113.95,TRADE,0.11395,,,,
NSW1,25/7/18 8:00,10020.45,142.12,TRADE,0.14212,,,,
NSW1,25/7/18 8:30,9760.13,101.04,TRADE,0.10104,,,,
NSW1,25/7/18 9:00,9308.62,97.59,TRADE,0.09759,,,,
NSW1,25/7/18 9:30,8953.47,95.89,TRADE,0.09589,,,,
NSW1,25/7/18 10:00,8704.39,75.31,TRADE,0.07531,,,,
NSW1,25/7/18 10:30,8456.83,61.89,TRADE,0.06189,,,,
NSW1,25/7/18 11:00,8243.31,61.83,TRADE,0.06183,,,,
NSW1,25/7/18 11:30,8040.23,60.24,TRADE,0.06024,,,,
NSW1,25/7/18 12:00,7881.62,57.7,TRADE,0.0577,,,,
NSW1,25/7/18 12:30,7758.62,55.46,TRADE,0.05546,,,,
NSW1,25/7/18 13:00,7675.44,57.5,TRADE,0.0575,,,,
NSW1,25/7/18 13:30,7606.26,58.86,TRADE,0.05886,,,,
NSW1,25/7/18 14:00,7616.71,60.46,TRADE,0.06046,,,,
NSW1,25/7/18 14:30,7691.05,60.11,TRADE,0.06011,,,,
NSW1,25/7/18 15:00,7741.68,58.77,TRADE,0.05877,,,,
NSW1,25/7/18 15:30,7848.34,59.12,TRADE,0.05912,,,,
NSW1,25/7/18 16:00,8062.63,68.51,TRADE,0.06851,,,,
NSW1,25/7/18 16:30,8320.88,65.12,TRADE,0.06512,,,,
NSW1,25/7/18 17:00,8727.64,81.23,TRADE,0.08123,,,,
NSW1,25/7/18 17:30,9288.16,87.85,TRADE,0.08785,,,,
NSW1,25/7/18 18:00,9959.51,111.16,TRADE,0.11116,,,,
NSW1,25/7/18 18:30,10076.62,104.96,TRADE,0.10496,,,,
NSW1,25/7/18 19:00,10061.1,112.65,TRADE,0.11265,,,,
NSW1,25/7/18 19:30,9884.6,91.32,TRADE,0.09132,,,,
NSW1,25/7/18 20:00,9764.77,90.32,TRADE,0.09032,,,,
NSW1,25/7/18 20:30,9617.94,81.71,TRADE,0.08171,,,,
NSW1,25/7/18 21:00,9460.15,87.26,TRADE,0.08726,,,,
NSW1,25/7/18 21:30,9207.18,82.41,TRADE,0.08241,,,,
NSW1,25/7/18 22:00,8891.57,63.64,TRADE,0.06364,,,,
NSW1,25/7/18 22:30,8837.25,78.8,TRADE,0.0788,,,,
NSW1,25/7/18 23:00,8606.73,66.45,TRADE,0.06645,,,,
NSW1,25/7/18 23:30,8459.48,63.53,TRADE,0.06353,,,,
NSW1,26/7/18 0:00,8345.27,64.47,TRADE,0.06447,,,,
NSW1,26/7/18 0:30,8136.2,66.09,TRADE,0.06609,,,,
NSW1,26/7/18 1:00,7992.15,63.19,TRADE,0.06319,,,,
NSW1,26/7/18 1:30,7882.81,62.82,TRADE,0.06282,,,,
NSW1,26/7/18 2:00,7657.85,62.44,TRADE,0.06244,,,,
NSW1,26/7/18 2:30,7345.43,58.25,TRADE,0.05825,,,,
NSW1,26/7/18 3:00,7087.3,58.12,TRADE,0.05812,,,,
NSW1,26/7/18 3:30,6875.9,51.78,TRADE,0.05178,,,,
NSW1,26/7/18 4:00,6872.79,51.83,TRADE,0.05183,,,,
NSW1,26/7/18 4:30,6928.98,52.54,TRADE,0.05254,,,,
NSW1,26/7/18 5:00,7090.14,58.05,TRADE,0.05805,,,,
NSW1,26/7/18 5:30,7485.38,60.56,TRADE,0.06056,,,,
NSW1,26/7/18 6:00,7999.53,57.15,TRADE,0.05715,,,,
NSW1,26/7/18 6:30,8813.68,99.52,TRADE,0.09952,,,,
NSW1,26/7/18 7:00,9527.92,132.5,TRADE,0.1325,,,,
NSW1,26/7/18 7:30,10005.02,115.72,TRADE,0.11572,,,,
NSW1,26/7/18 8:00,10215.97,127.13,TRADE,0.12713,,,,
NSW1,26/7/18 8:30,10030.06,109.9,TRADE,0.1099,,,,
NSW1,26/7/18 9:00,9582.88,103.77,TRADE,0.10377,,,,
NSW1,26/7/18 9:30,9266.89,76.58,TRADE,0.07658,,,,
NSW1,26/7/18 10:00,8955.22,72.57,TRADE,0.07257,,,,
NSW1,26/7/18 10:30,8733.53,66.11,TRADE,0.06611,,,,
NSW1,26/7/18 11:00,8496.82,65.12,TRADE,0.06512,,,,
NSW1,26/7/18 11:30,8235.97,62.66,TRADE,0.06266,,,,
NSW1,26/7/18 12:00,8088.85,58.42,TRADE,0.05842,,,,
NSW1,26/7/18 12:30,7979.46,56.89,TRADE,0.05689,,,,
NSW1,26/7/18 13:00,7877.92,57.61,TRADE,0.05761,,,,
NSW1,26/7/18 13:30,7835.43,59.62,TRADE,0.05962,,,,
NSW1,26/7/18 14:00,7866.42,59.96,TRADE,0.05996,,,,
NSW1,26/7/18 14:30,7915.02,61.93,TRADE,0.06193,,,,
NSW1,26/7/18 15:00,7973.8,62.51,TRADE,0.06251,,,,
NSW1,26/7/18 15:30,7951.95,62.57,TRADE,0.06257,,,,
NSW1,26/7/18 16:00,8118.38,65.02,TRADE,0.06502,,,,
NSW1,26/7/18 16:30,8368.99,65.81,TRADE,0.06581,,,,
NSW1,26/7/18 17:00,8770.04,76.96,TRADE,0.07696,,,,
NSW1,26/7/18 17:30,9420.68,90.65,TRADE,0.09065,,,,
NSW1,26/7/18 18:00,10138.48,161.6,TRADE,0.1616,,,,
NSW1,26/7/18 18:30,10324.03,133.18,TRADE,0.13318,,,,
NSW1,26/7/18 19:00,10355.07,112.33,TRADE,0.11233,,,,
NSW1,26/7/18 19:30,10216.18,88.29,TRADE,0.08829,,,,
NSW1,26/7/18 20:00,10145.93,95.91,TRADE,0.09591,,,,
NSW1,26/7/18 20:30,10018.82,100.61,TRADE,0.10061,,,,
NSW1,26/7/18 21:00,9858.71,101.33,TRADE,0.10133,,,,
NSW1,26/7/18 21:30,9629.54,91.01,TRADE,0.09101,,,,
NSW1,26/7/18 22:00,9287.11,76.68,TRADE,0.07668,,,,
NSW1,26/7/18 22:30,9181.76,95.14,TRADE,0.09514,,,,
NSW1,26/7/18 23:00,8907.29,90.12,TRADE,0.09012,,,,
NSW1,26/7/18 23:30,8745.14,93.84,TRADE,0.09384,,,,
NSW1,27/7/18 0:00,8624.13,77.83,TRADE,0.07783,,,,
NSW1,27/7/18 0:30,8388.06,65.88,TRADE,0.06588,,,,
NSW1,27/7/18 1:00,8199.65,58.85,TRADE,0.05885,,,,
NSW1,27/7/18 1:30,7975.71,57.44,TRADE,0.05744,,,,
NSW1,27/7/18 2:00,7733.86,55.65,TRADE,0.05565,,,,
NSW1,27/7/18 2:30,7420.96,58.76,TRADE,0.05876,,,,
NSW1,27/7/18 3:00,7157.82,57.09,TRADE,0.05709,,,,
NSW1,27/7/18 3:30,7015.88,57.81,TRADE,0.05781,,,,
NSW1,27/7/18 4:00,6936.12,55.97,TRADE,0.05597,,,,
NSW1,27/7/18 4:30,6987.73,55.21,TRADE,0.05521,,,,
NSW1,27/7/18 5:00,7090.07,57.28,TRADE,0.05728,,,,
NSW1,27/7/18 5:30,7531.29,62.67,TRADE,0.06267,,,,
NSW1,27/7/18 6:00,7995,57.85,TRADE,0.05785,,,,
NSW1,27/7/18 6:30,8759.74,90.66,TRADE,0.09066,,,,
NSW1,27/7/18 7:00,9513.84,137.18,TRADE,0.13718,,,,
NSW1,27/7/18 7:30,10023.35,154.02,TRADE,0.15402,,,,
NSW1,27/7/18 8:00,10315.53,129.57,TRADE,0.12957,,,,
NSW1,27/7/18 8:30,10151.65,101.96,TRADE,0.10196,,,,
NSW1,27/7/18 9:00,9774.06,90.8,TRADE,0.0908,,,,
NSW1,27/7/18 9:30,9402.1,68.86,TRADE,0.06886,,,,
NSW1,27/7/18 10:00,9125.43,60.25,TRADE,0.06025,,,,
NSW1,27/7/18 10:30,8806,57.18,TRADE,0.05718,,,,
NSW1,27/7/18 11:00,8558.08,68.54,TRADE,0.06854,,,,
NSW1,27/7/18 11:30,8264.68,56.85,TRADE,0.05685,,,,
NSW1,27/7/18 12:00,8091.52,57.59,TRADE,0.05759,,,,
NSW1,27/7/18 12:30,7916.69,52.68,TRADE,0.05268,,,,
NSW1,27/7/18 13:00,7848.04,53.37,TRADE,0.05337,,,,
